date,client,transportation_mode,revenue_usd,cost_usd,profit_usd,margin_percent
2022-08-03 12:50:18,Global Industries,RAIL,404.55,407.41,24.05,5.94
2022-08-21 05:42:58,Innovative Resources,AIR,437.73,328.23,61.38,14.02
2022-08-26 14:46:53,Brilliant Enterprises,SEA,16668.36,13769.36,2345.16,14.07
2022-08-07 11:32:35,Brilliant Enterprises,SEA,14406.75,15098.24,1859.17,12.9
2022-08-01 08:53:09,Leading Operations,ROAD,269.7,295.93,12.39,4.59
2022-08-27 09:35:53,True Connections,SEA,5950.3,4961.23,596.17,10.02
2022-08-22 19:39:37,Master Edge,ROAD,2195.57,1748.25,112.66,5.13
2022-08-28 04:31:01,Master Edge,ROAD,2022.97,1865.79,112.96,5.58
2022-08-11 12:40:38,Master Edge,ROAD,1895.89,1945.51,123.83,6.53
2022-08-14 22:35:31,United Associates,ROAD,3037.74,2849.02,123.82,4.08
2022-08-19 02:41:56,Global Industries,RAIL,478.64,407.88,14.02,2.93
2022-08-17 10:57:20,Global Industries,RAIL,447.04,449.36,14.08,3.15
2022-08-02 21:24:22,Global Industries,RAIL,501.02,447.17,13.12,2.62
2022-08-05 05:50:49,Global Industries,RAIL,418.17,400.77,13.05,3.12
2022-08-06 14:49:21,Global Industries,RAIL,439.8,393.29,12.25,2.79
2022-08-24 08:35:24,Active Edge,RAIL,1590.37,1497.08,135.92,8.55
2022-08-13 23:41:33,Global Industries,RAIL,486.4,366.7,47.11,9.69
2022-08-07 04:18:34,Global Industries,RAIL,427.3,416.42,46.62,10.91
2022-08-19 19:51:18,Global Industries,RAIL,451.33,372.73,50.0,11.08
2022-08-27 16:51:01,Global Industries,RAIL,447.66,422.4,46.18,10.32
2022-08-14 01:49:40,Noble Framework,RAIL,1299.67,1230.34,96.2,7.4
2022-08-18 08:09:02,Infinite Zone,SEA,2561.59,2381.8,156.26,6.1
2022-08-06 16:09:58,Prime Partners,AIR,2888.53,2793.33,181.76,6.29
2022-08-03 23:07:48,Infinite Zone,SEA,5346.37,5127.0,236.97,4.43
2022-08-19 23:02:54,Infinite Zone,SEA,3092.61,3151.42,177.83,5.75
2022-08-15 21:22:27,Global Industries,RAIL,403.87,412.69,28.15,6.97
2022-08-10 05:43:22,Global Industries,RAIL,389.17,363.18,27.9,7.17
2022-08-25 05:27:31,Global Industries,RAIL,413.42,408.21,25.34,6.13
2022-08-11 19:03:33,Global Industries,RAIL,410.29,432.61,23.74,5.79
2022-08-13 00:09:15,Global Industries,RAIL,400.21,425.07,24.07,6.01
2022-08-03 15:16:31,Global Industries,RAIL,456.12,397.95,24.79,5.43
2022-08-21 07:57:54,Global Industries,RAIL,406.72,450.57,28.44,6.99
2022-08-06 01:00:03,Global Industries,RAIL,397.72,414.22,26.17,6.58
2022-08-10 22:20:54,Global Industries,RAIL,399.75,370.14,18.39,4.6
2022-08-11 17:17:15,Global Industries,RAIL,473.34,456.18,19.25,4.07
2022-08-20 23:51:26,Infinite Capital,ROAD,2423.08,1757.21,625.92,25.83
2022-08-27 23:41:41,Dynamic Strategy,AIR,1229.59,1170.94,62.66,5.1
2022-08-27 18:02:45,Dynamic Networks,ROAD,4108.12,3792.33,437.82,10.66
2022-08-18 17:27:44,Visionary Group,ROAD,884.59,820.97,102.85,11.63
2022-08-11 22:59:52,Visionary Group,ROAD,901.43,891.82,96.1,10.66
2022-08-27 03:13:25,Dynamic Networks,ROAD,4159.61,3614.81,364.49,8.76
2022-08-23 10:32:51,Creative Corporation,ROAD,3282.68,3535.19,306.95,9.35
2022-08-17 03:29:19,Premier Resources,ROAD,3205.21,2704.88,356.21,11.11
2022-08-07 21:39:09,Alfa Partners,RAIL,2174.64,2177.35,128.45,5.91
2022-08-28 16:02:56,Core Holdings,ROAD,1969.06,2096.02,4.6,0.23
2022-08-05 09:07:47,Core Holdings,ROAD,1953.29,2017.18,4.74,0.24
2022-08-01 18:14:53,Core Industries,ROAD,3525.6,2834.49,396.67,11.25
2022-08-10 17:07:40,Ambitious Connections,ROAD,1931.15,1737.65,369.56,19.14
2022-08-03 21:37:44,Core Industries,ROAD,3639.19,2854.62,173.64,4.77
2022-08-05 17:45:24,Global Holdings,ROAD,3225.45,2629.08,645.8,20.02
2022-08-14 15:01:20,Advanced Management,SEA,7198.05,7177.9,63.09,0.88
2022-08-18 16:38:15,Noble Services,ROAD,3355.39,3203.79,109.09,3.25
2022-08-11 08:20:05,Sharp Management,ROAD,1908.79,1636.6,271.35,14.22
2022-08-01 13:42:43,Active Strategy,ROAD,1689.86,1622.37,169.24,10.02
2022-08-03 22:25:08,Advanced Alliance,AIR,2052.29,1297.98,971.42,47.33
2022-08-28 19:23:02,Global Industries,RAIL,429.92,445.07,36.16,8.41
2022-08-11 04:58:10,Global Industries,RAIL,501.06,422.39,32.13,6.41
2022-08-18 18:11:11,Global Industries,RAIL,419.56,396.68,12.63,3.01
2022-08-23 11:35:24,Global Industries,RAIL,399.58,387.02,13.38,3.35
2022-08-28 12:38:37,Global Industries,RAIL,449.63,416.37,13.42,2.98
2022-08-12 11:02:36,Global Industries,RAIL,392.58,445.33,13.56,3.45
2022-08-19 14:55:20,Global Industries,RAIL,430.49,378.87,45.51,10.57
2022-08-12 18:53:11,Global Industries,RAIL,503.23,430.38,51.16,10.17
2022-08-08 21:40:33,Global Industries,RAIL,463.37,423.79,49.72,10.73
2022-08-02 12:36:12,Global Industries,RAIL,435.66,389.08,49.42,11.34
2022-08-08 12:29:01,Global Industries,RAIL,453.2,417.91,48.51,10.7
2022-08-06 12:18:54,Global Industries,RAIL,446.11,437.29,45.72,10.25
2022-08-15 02:47:32,Global Industries,RAIL,409.09,414.09,44.48,10.87
2022-08-22 09:32:19,Noble Global,RAIL,1684.11,1244.85,541.37,32.15
2022-08-16 06:08:44,Advanced Systems,SEA,5910.96,4711.9,715.52,12.1
2022-08-01 17:36:16,Advanced Holdings,SEA,2049.96,2092.53,262.04,12.78
2022-08-25 23:39:36,Advanced Holdings,SEA,2025.63,1594.99,602.58,29.75
2022-08-22 14:17:32,Advanced Holdings,SEA,2160.41,1887.18,91.83,4.25
2022-08-01 01:01:19,Advanced Holdings,SEA,2077.65,1959.15,394.4,18.98
2022-08-15 17:57:13,Next Development,ROAD,1824.26,1773.53,175.86,9.64
2022-08-24 10:19:04,Advanced Holdings,SEA,2208.2,1755.0,234.01,10.6
2022-08-16 15:59:01,Infinite Zone,SEA,5549.47,3173.0,2733.11,49.25
2022-08-13 04:49:30,Global Industries,RAIL,437.5,400.26,28.0,6.4
2022-08-06 11:53:21,Global Industries,RAIL,430.61,399.11,29.37,6.82
2022-08-15 14:23:35,Global Industries,RAIL,460.91,397.03,25.05,5.43
2022-08-26 13:24:18,Global Industries,RAIL,462.74,399.87,24.18,5.23
2022-08-17 21:02:22,Global Industries,RAIL,420.56,411.29,34.44,8.19
2022-08-16 01:23:21,Global Industries,RAIL,429.9,381.35,47.49,11.05
2022-08-06 23:43:31,Dynamic Zone,ROAD,4435.31,4224.82,128.19,2.89
2022-08-04 18:42:56,Global Industries,RAIL,413.45,394.85,26.31,6.36
2022-08-24 10:22:18,Global Industries,RAIL,420.63,372.84,25.1,5.97
2022-08-08 20:53:11,Global Industries,RAIL,468.31,377.34,27.37,5.84
2022-08-07 00:18:00,Global Industries,RAIL,397.58,375.16,26.63,6.7
2022-08-17 00:14:03,Global Industries,RAIL,471.04,440.95,25.68,5.45
2022-08-03 01:13:45,Global Industries,RAIL,443.63,397.47,26.43,5.96
2022-08-23 02:09:49,Global Industries,RAIL,433.07,448.68,24.72,5.71
2022-08-13 17:49:37,Global Industries,RAIL,450.72,368.38,25.92,5.75
2022-08-18 10:34:45,Global Industries,RAIL,419.64,445.72,20.56,4.9
2022-08-06 00:58:02,Global Industries,RAIL,395.94,390.62,17.98,4.54
2022-08-19 03:37:47,Global Industries,RAIL,417.13,459.79,21.3,5.11
2022-08-04 13:08:04,Global Industries,RAIL,437.24,410.24,17.46,3.99
2022-08-11 23:52:53,Sharp Management,ROAD,1703.31,1594.38,177.42,10.42
2022-08-17 19:17:27,Elite Systems,RAIL,1349.14,1205.96,161.92,12.0
2022-08-06 10:28:41,Pro Corporation,RAIL,239.36,216.79,24.23,10.12
2022-08-09 16:51:38,Advanced Capital,RAIL,1698.63,1651.3,67.38,3.97
2022-08-07 13:13:11,Elite Systems,RAIL,1391.06,1347.67,163.61,11.76
2022-08-21 03:17:43,Integrated Consulting,RAIL,1143.65,911.73,124.5,10.89
2022-08-01 22:28:30,Alfa Management,RAIL,2395.67,2248.45,7.93,0.33
2022-08-25 01:36:13,Noble Global,RAIL,1771.09,1674.55,153.6,8.67
2022-08-09 19:11:04,True Innovation,ROAD,387.96,451.44,-90.36,-23.29
2022-08-28 10:07:01,Global Networks,RAIL,3193.7,3259.8,320.85,10.05
2022-08-24 23:43:51,Modern Resources,RAIL,1052.4,1131.01,0.0,0.0
2022-08-28 23:06:56,Global Industries,RAIL,433.45,397.82,50.79,11.72
2022-08-23 01:42:55,Global Industries,RAIL,473.63,421.57,49.45,10.44
2022-08-07 08:12:28,Global Industries,RAIL,467.76,448.0,44.63,9.54
2022-08-18 00:46:42,Global Industries,RAIL,446.73,430.46,11.79,2.64
2022-08-22 15:18:50,Global Industries,RAIL,406.62,459.11,12.11,2.98
2022-08-04 11:14:30,Global Industries,RAIL,409.58,378.21,12.58,3.07
2022-08-01 16:54:07,Next Systems,ROAD,1584.74,1584.64,183.15,11.56
2022-08-16 02:30:36,Global Industries,RAIL,442.26,413.39,13.33,3.01
2022-08-18 02:19:11,Global Industries,RAIL,431.05,399.68,29.31,6.8
2022-08-16 04:40:02,Global Industries,RAIL,464.66,399.35,45.5,9.79
2022-08-26 04:36:05,Bright Associates,RAIL,1298.01,1265.44,-32.57,-2.51
2022-08-17 13:49:51,United Associates,ROAD,2065.96,2049.71,125.74,6.09
2022-08-22 11:27:04,United Associates,ROAD,2171.98,2382.01,-63.71,-2.93
2022-08-21 22:56:14,Smart Services,ROAD,4820.09,1682.23,2928.22,60.75
2022-08-19 16:36:43,United Associates,ROAD,2142.62,1999.27,58.15,2.71
2022-08-03 09:03:48,United Associates,ROAD,1977.95,2094.0,59.17,2.99
2022-08-21 03:34:05,Sharp Management,ROAD,1609.82,1585.36,198.54,12.33
2022-08-07 13:24:20,Global Industries,RAIL,453.81,396.42,31.12,6.86
2022-08-04 19:23:38,Noble Management,RAIL,891.04,1158.35,-250.0,-28.06
2022-08-24 14:49:42,Global Industries,RAIL,444.46,404.19,43.92,9.88
2022-08-05 10:30:35,Global Industries,RAIL,422.09,378.31,42.64,10.1
2022-08-18 18:31:51,Global Industries,RAIL,421.67,442.38,46.74,11.08
2022-08-14 23:04:26,Global Industries,RAIL,447.65,366.8,45.93,10.26
2022-08-15 10:45:39,Global Industries,RAIL,409.08,416.64,20.3,4.96
2022-08-05 10:46:25,Advanced Capital,RAIL,3491.09,3661.52,115.89,3.32
2022-08-08 19:59:05,Global Industries,RAIL,435.3,408.81,21.27,4.89
2022-08-16 12:52:37,Global Industries,RAIL,427.42,449.85,21.54,5.04
2022-08-01 03:35:49,Global Industries,RAIL,437.12,420.14,19.65,4.5
2022-08-16 15:19:59,Global Industries,RAIL,392.84,447.45,17.56,4.47
2022-08-11 11:24:15,Global Industries,RAIL,472.27,407.5,19.44,4.12
2022-08-20 12:14:52,Global Industries,RAIL,464.33,438.96,20.19,4.35
2022-08-09 15:54:05,Global Industries,RAIL,403.66,447.42,19.56,4.85
2022-08-28 03:37:49,Global Industries,RAIL,418.73,478.03,19.49,4.65
2022-08-13 05:21:19,Global Industries,RAIL,477.74,373.83,23.89,5.0
2022-08-09 00:13:22,Global Industries,RAIL,431.5,365.73,27.09,6.28
2022-08-25 16:00:04,Global Industries,RAIL,483.02,382.25,28.85,5.97
2022-08-18 11:25:54,Global Industries,RAIL,442.72,397.2,28.98,6.55
2022-08-24 07:38:57,Global Industries,RAIL,436.53,372.42,27.32,6.26
2022-08-17 19:59:08,Global Industries,RAIL,400.07,410.23,25.36,6.34
2022-08-26 20:43:10,Global Industries,RAIL,474.42,410.63,24.57,5.18
2022-08-01 13:15:53,Global Industries,RAIL,451.18,424.04,28.12,6.23
2022-08-16 17:56:08,Global Industries,RAIL,391.61,443.44,24.23,6.19
2022-08-18 10:24:05,Global Industries,RAIL,426.31,400.01,26.56,6.23
2022-08-04 23:29:03,Superior Holdings,ROAD,1990.44,1665.67,186.55,9.37
2022-08-09 07:45:01,Next Foundation,RAIL,2173.75,1682.79,165.34,7.61
2022-08-10 01:56:22,Next Foundation,RAIL,2130.7,1930.87,163.23,7.66
2022-08-02 17:39:52,United Associates,ROAD,2227.71,2026.52,-58.47,-2.62
2022-08-16 17:42:18,Next Foundation,RAIL,1964.41,1843.54,156.42,7.96
2022-08-22 00:44:55,Next Foundation,RAIL,1919.05,1898.04,192.18,10.01
2022-08-11 09:05:31,Global Industries,RAIL,491.27,442.55,38.17,7.77
2022-08-24 07:44:44,Smart Foundation,RAIL,3153.8,2667.76,432.5,13.71
2022-08-11 01:57:58,Global Industries,RAIL,440.42,498.46,14.45,3.28
2022-08-03 21:22:19,Global Industries,RAIL,440.84,461.43,13.02,2.95
2022-08-08 07:16:00,Global Industries,RAIL,508.77,493.94,13.4,2.63
2022-08-18 08:28:15,Global Industries,RAIL,446.44,372.91,32.92,7.37
2022-08-28 06:10:07,Global Industries,RAIL,501.1,464.5,13.14,2.62
2022-08-01 05:45:27,Global Industries,RAIL,444.22,483.49,13.61,3.06
2022-08-16 14:11:31,Global Industries,RAIL,413.76,440.5,13.15,3.18
2022-08-09 10:13:41,Global Industries,RAIL,445.61,391.77,46.84,10.51
2022-08-12 14:48:04,Integrated Trust,RAIL,1912.2,1762.54,37.46,1.96
2022-08-26 15:56:30,Brilliant Capital,SEA,152.88,105.61,62.71,41.02
2022-08-17 15:42:15,Advanced Foundation,AIR,1613.05,1471.21,213.91,13.26
2022-08-09 18:26:15,Prime Partners,AIR,2628.37,2670.31,190.97,7.27
2022-08-05 02:52:07,Global Industries,RAIL,447.1,419.92,41.09,9.19
2022-08-21 03:23:14,Global Industries,RAIL,401.38,421.49,43.51,10.84
2022-08-03 00:01:00,True Innovation,ROAD,672.24,1105.29,-410.65,-61.09
2022-08-19 21:40:06,Global Industries,RAIL,439.11,431.22,35.42,8.07
2022-08-13 15:37:12,Global Industries,RAIL,433.09,418.28,25.46,5.88
2022-08-22 10:37:28,Global Industries,RAIL,408.38,393.82,24.27,5.94
2022-08-07 14:50:52,Global Industries,RAIL,473.87,461.04,26.01,5.49
2022-08-17 11:20:02,Global Industries,RAIL,434.07,451.41,27.51,6.34
2022-08-15 22:53:32,Global Industries,RAIL,445.64,424.49,27.65,6.2
2022-08-17 23:01:24,Global Industries,RAIL,425.64,395.4,22.15,5.2
2022-08-03 08:37:14,Global Industries,RAIL,429.37,425.17,17.87,4.16
2022-08-11 11:27:20,Global Industries,RAIL,456.76,439.48,19.95,4.37
2022-08-24 09:07:29,Global Industries,RAIL,482.28,458.16,20.84,4.32
2022-08-25 20:08:21,Global Industries,RAIL,452.21,388.23,21.5,4.75
2022-08-14 12:05:34,United Associates,ROAD,3382.22,2820.39,115.4,3.41
2022-08-14 02:16:08,Global Industries,RAIL,451.35,432.57,21.06,4.67
2022-08-05 07:33:46,Global Industries,RAIL,394.99,446.31,20.19,5.11
2022-08-12 23:46:05,Global Industries,RAIL,435.73,403.71,18.66,4.28
2022-08-08 14:06:55,Global Industries,RAIL,429.6,416.66,20.0,4.66
2022-08-16 06:21:15,Global Industries,RAIL,401.35,452.85,19.72,4.91
2022-08-19 11:56:54,Global Industries,RAIL,459.22,430.4,19.01,4.14
2022-08-26 15:38:08,Infinite Zone,SEA,4191.44,4357.71,309.92,7.39
2022-08-09 13:22:07,Infinite Zone,SEA,6332.73,6047.4,-51.46,-0.81
2022-08-15 16:53:44,Brilliant Capital,SEA,13388.88,10023.32,2172.2,16.22
2022-08-16 10:55:02,Modern Edge,SEA,2514.95,1941.15,343.66,13.66
2022-08-20 12:17:29,Noble Alliance,RAIL,552.32,518.43,50.75,9.19
2022-08-20 21:00:09,True Ventures,AIR,504.18,437.55,34.05,6.75
2022-08-11 21:15:26,Alfa Consulting,AIR,744.12,632.57,135.65,18.23
2022-08-21 04:02:13,Global Industries,RAIL,449.95,355.74,30.45,6.77
2022-08-06 11:29:45,Global Industries,RAIL,416.61,379.51,43.04,10.33
2022-08-18 02:20:02,Global Industries,RAIL,486.91,397.1,20.61,4.23
2022-08-22 15:20:21,Global Industries,RAIL,431.75,408.46,18.8,4.35
2022-08-15 16:58:05,Global Industries,RAIL,457.63,399.57,18.88,4.13
2022-08-07 01:41:16,Global Industries,RAIL,492.35,438.94,20.97,4.26
2022-08-16 07:15:25,Global Industries,RAIL,433.82,420.06,20.32,4.68
2022-08-02 04:11:17,True Framework,RAIL,708.07,690.41,62.04,8.76
2022-08-11 23:32:14,Brilliant Innovation,RAIL,886.87,867.39,126.22,14.23
2022-08-18 03:01:30,Master Services,RAIL,344.66,357.15,19.46,5.65
2022-08-14 08:59:36,Innovative Enterprises,RAIL,1334.66,891.83,553.79,41.49
2022-08-23 17:57:30,Eternal Development,RAIL,1211.66,1405.46,0.0,0.0
2022-08-17 15:06:26,United Group,AIR,12551.23,2448.62,8358.19,66.59
2022-08-21 03:58:39,Creative Solutions,AIR,831.59,772.62,114.98,13.83
2022-08-04 21:07:53,Epic Framework,RAIL,2004.7,2490.57,-381.73,-19.04
2022-08-24 20:09:09,Innovative Framework,SEA,3178.5,2854.15,216.07,6.8
2022-08-23 17:50:25,True Designs,SEA,8946.24,7462.93,1543.66,17.25
2022-08-22 04:05:53,Global Industries,RAIL,363.11,356.16,31.42,8.65
2022-08-03 11:27:50,Global Industries,RAIL,344.11,290.71,33.22,9.65
2022-08-21 06:59:11,Global Industries,RAIL,371.24,337.96,29.7,8.0
2022-08-15 20:05:10,Global Industries,RAIL,331.16,322.07,33.94,10.25
2022-08-20 20:53:32,Global Industries,RAIL,363.46,334.21,29.85,8.21
2022-08-22 02:16:14,Global Industries,RAIL,350.89,270.67,59.19,16.87
2022-08-21 01:35:30,Global Industries,RAIL,345.54,272.21,56.05,16.22
2022-08-13 15:47:39,Global Industries,RAIL,308.19,310.32,26.33,8.54
2022-08-03 09:17:59,Brilliant Innovation,RAIL,1653.75,1503.22,234.81,14.2
2022-08-01 16:09:49,Global Industries,RAIL,343.54,279.83,46.24,13.46
2022-08-11 08:05:11,Global Industries,RAIL,309.68,294.65,41.24,13.32
2022-08-15 01:42:39,Strategic Connections,RAIL,1607.87,1341.12,27.61,1.72
2022-08-28 19:03:23,Global Industries,RAIL,314.29,250.68,32.97,10.49
2022-08-06 03:40:05,Pro Dynamics,RAIL,531.52,452.15,35.33,6.65
2022-08-03 19:51:08,Sharp Strategy,RAIL,1038.96,1208.78,-115.57,-11.12
2022-08-16 02:11:09,Global Industries,RAIL,324.64,322.56,24.82,7.65
2022-08-19 17:57:53,Global Industries,RAIL,319.92,288.92,23.53,7.35
2022-08-19 18:55:33,Global Industries,RAIL,333.19,308.21,27.19,8.16
2022-08-12 06:52:13,Global Industries,RAIL,307.39,314.78,24.27,7.9
2022-08-08 09:07:58,Global Industries,RAIL,331.4,329.08,57.48,17.34
2022-08-27 15:35:08,Global Industries,RAIL,363.77,318.98,34.79,9.56
2022-08-19 12:33:01,Global Industries,RAIL,326.93,287.62,28.54,8.73
2022-08-06 12:56:34,Global Industries,RAIL,308.94,291.23,28.21,9.13
2022-08-02 22:34:02,Global Industries,RAIL,382.78,293.0,32.82,8.57
2022-08-02 21:58:01,Global Industries,RAIL,317.55,293.32,29.93,9.43
2022-08-13 08:40:02,Global Industries,RAIL,333.02,280.0,31.3,9.4
2022-08-12 00:22:16,Global Industries,RAIL,327.56,345.72,32.67,9.97
2022-08-01 07:19:14,Global Industries,RAIL,314.47,285.98,55.25,17.57
2022-08-22 22:12:42,Global Industries,RAIL,390.18,298.64,56.46,14.47
2022-08-21 07:12:30,Global Industries,RAIL,370.04,296.9,52.29,14.13
2022-08-17 11:13:56,Global Industries,RAIL,344.8,279.73,52.21,15.14
2022-08-20 21:30:49,Global Industries,RAIL,367.43,317.35,50.41,13.72
2022-08-10 05:17:26,Global Industries,RAIL,360.32,316.4,17.55,4.87
2022-08-02 13:24:38,Global Industries,RAIL,367.35,316.56,17.69,4.82
2022-08-02 23:46:57,Global Industries,RAIL,317.48,261.77,49.18,15.49
2022-08-25 01:08:17,Global Industries,RAIL,302.86,309.51,27.55,9.1
2022-08-11 00:33:24,Global Industries,RAIL,285.36,275.43,31.46,11.02
2022-08-23 11:05:19,Global Industries,RAIL,354.31,343.74,28.07,7.92
2022-08-10 22:11:10,Global Industries,RAIL,327.37,299.44,27.54,8.41
2022-08-19 22:07:02,Global Industries,RAIL,316.68,290.76,27.26,8.61
2022-08-25 16:31:43,Global Industries,RAIL,375.84,326.33,31.48,8.38
2022-08-15 07:09:40,Global Industries,RAIL,348.4,318.66,35.0,10.05
2022-08-12 22:28:57,Global Industries,RAIL,354.27,318.42,53.7,15.16
2022-08-12 15:14:46,Global Industries,RAIL,323.76,305.2,27.64,8.54
2022-08-12 16:30:50,Global Industries,RAIL,341.72,283.04,24.9,7.29
2022-08-27 18:07:00,Global Industries,RAIL,301.4,303.08,24.59,8.16
2022-08-16 02:26:26,Global Industries,RAIL,359.0,322.45,26.58,7.4
2022-08-07 18:50:32,Global Industries,RAIL,358.59,341.06,26.08,7.27
2022-08-17 11:27:32,Global Industries,RAIL,343.92,305.55,24.15,7.02
2022-08-07 11:00:27,Global Industries,RAIL,354.19,355.8,25.32,7.15
2022-08-22 13:45:04,Global Industries,RAIL,357.61,327.2,28.67,8.02
2022-08-16 15:22:29,Global Industries,RAIL,321.43,329.16,26.69,8.3
2022-08-13 18:52:17,Global Industries,RAIL,366.96,337.72,24.02,6.55
2022-08-05 08:55:04,Global Industries,RAIL,365.67,343.77,24.34,6.66
2022-08-01 22:17:33,Core Foundation,RAIL,2225.71,2133.4,8.76,0.39
2022-08-24 05:23:49,Infinite Zone,SEA,5071.97,3936.92,852.21,16.8
2022-08-04 06:18:50,Infinite Zone,SEA,6742.82,3148.74,3295.15,48.87
2022-08-10 14:43:28,Infinite Zone,SEA,11614.69,11047.71,736.71,6.34
2022-08-17 17:58:40,Infinite Zone,SEA,5062.24,4439.47,424.3,8.38
2022-08-21 10:45:03,Infinite Zone,SEA,5715.53,3864.33,1200.76,21.01
2022-08-13 21:39:23,Advanced Holdings,SEA,2826.7,2271.79,359.62,12.72
2022-08-14 04:12:47,Advanced Holdings,SEA,2401.94,2349.35,490.7,20.43
2022-08-23 11:45:04,Solid Innovation,AIR,5131.74,3869.91,924.86,18.02
2022-09-11 01:17:01,Epic Holdings,SEA,17267.25,13041.11,2726.48,15.79
2022-09-01 16:32:52,Noble Consulting,SEA,10088.92,6101.26,4369.47,43.31
2022-09-17 08:45:31,Brilliant Capital,SEA,13179.75,12733.59,1913.53,14.52
2022-09-24 08:25:16,Eternal Alliance,SEA,37713.34,33006.2,5608.69,14.87
2022-09-06 17:03:23,Advanced Holdings,SEA,3368.55,2720.81,417.91,12.41
2022-09-11 14:40:06,Noble Consulting,SEA,10058.07,6391.92,4835.8,48.08
2022-09-26 06:02:28,Premier Networks,ROAD,1240.93,1213.76,154.11,12.42
2022-09-16 06:36:51,Premier Networks,ROAD,1308.18,1271.21,155.48,11.89
2022-09-09 09:50:12,Key Edge,SEA,15264.57,13313.32,2185.8,14.32
2022-09-18 19:14:29,Advanced Global,SEA,4316.91,3374.01,436.06,10.1
2022-09-07 09:50:30,Ambitious Dynamics,SEA,7716.18,6364.13,948.32,12.29
2022-09-27 16:18:46,Epic Technologies,SEA,6856.58,5985.99,742.52,10.83
2022-09-28 20:49:26,Prime Enterprises,SEA,106145.17,92722.63,11657.99,10.98
2022-09-23 04:12:25,Leading Systems,SEA,9308.03,7370.04,1172.89,12.6
2022-09-11 16:03:35,Dynamic Connections,SEA,1489.19,936.11,489.05,32.84
2022-09-13 06:32:59,Ultimate Resources,SEA,8296.27,9097.13,22.58,0.27
2022-09-11 04:33:50,Ambitious Dynamics,SEA,8202.96,7222.84,992.32,12.1
2022-09-10 13:06:48,Epic Holdings,SEA,6838.85,6382.09,1012.04,14.8
2022-09-19 04:22:52,Epic Holdings,SEA,1715.47,1460.23,360.13,20.99
2022-09-06 12:02:41,Ambitious Dynamics,SEA,3081.62,2561.87,423.64,13.75
2022-09-19 06:28:20,Ambitious Dynamics,SEA,2348.54,2030.8,303.79,12.94
2022-09-19 10:48:31,Ambitious Dynamics,SEA,6704.22,5595.31,1240.49,18.5
2022-09-23 02:01:11,Noble Consulting,SEA,12191.82,10299.65,1934.62,15.87
2022-09-26 00:57:21,Advanced Enterprises,ROAD,783.51,589.66,191.75,24.47
2022-09-03 20:31:11,Visionary Group,ROAD,964.3,853.34,83.28,8.64
2022-09-22 02:29:12,Visionary Group,ROAD,853.27,863.48,101.12,11.85
2022-09-10 10:54:11,Modern Services,SEA,8403.61,8076.22,1679.15,19.98
2022-09-17 00:40:19,Key Partners,ROAD,1946.14,1823.98,153.68,7.9
2022-09-25 08:01:54,Infinite Capital,ROAD,910.96,902.83,164.8,18.09
2022-09-26 21:50:49,Infinite Zone,SEA,2134.23,1664.31,480.6,22.52
2022-09-18 14:28:04,Creative Trust,ROAD,2019.89,1777.15,357.15,17.68
2022-09-13 03:50:16,Core Strategy,ROAD,3744.33,3456.73,250.71,6.7
2022-09-19 07:25:28,Creative Trust,ROAD,1785.31,1819.26,152.43,8.54
2022-09-07 17:02:12,Advanced Holdings,SEA,4855.74,3509.44,1634.53,33.66
2022-09-01 21:48:04,Advanced Holdings,SEA,5702.81,5792.92,598.49,10.49
2022-09-03 14:22:13,Advanced Holdings,SEA,5895.34,5609.75,620.66,10.53
2022-09-27 03:33:34,Advanced Holdings,SEA,5931.87,5313.28,500.37,8.44
2022-09-17 15:29:18,Advanced Holdings,SEA,6198.97,5266.59,568.65,9.17
